data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-15 17:44:39.858281,2018-09-16 05:34:08.818989,709.0,True,132,2018-09-16 01:29:23,132.46593587456064,233.0,111.0,153.2879,2.099099099099099,26.0,18.0,25.66,1.4444444444444444
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-15 17:44:39.858281,2018-09-16 05:34:08.818989,709.0,True,154,2018-09-16 00:51:20,154.76336438761746,271.0,136.0,186.5916,1.9926470588235294,38.0,25.0,33.3037,1.52
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-15 17:44:39.858281,2018-09-16 05:34:08.818989,709.0,True,176,2018-09-16 00:13:23,176.95738392791466,309.0,161.0,220.2076,1.9192546583850931,37.0,25.0,33.6159,1.48
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-15 17:44:39.858281,2018-09-16 05:34:08.818989,709.0,True,198,2018-09-15 23:47:22,198.9007228288889,335.0,180.0,245.2235,1.8611111111111112,26.0,18.0,25.015900000000002,1.4444444444444444
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-15 17:44:39.858281,2018-09-16 05:34:08.818989,709.0,False,203,2018-09-15 23:03:18,203.75916948869695,380.0,200.0,272.11240000000004,1.9,44.0,19.0,26.888900000000003,2.3157894736842106
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,22,2018-09-16 18:55:19,23.48344072730648,28.0,25.0,27.1489,1.12,28.0,25.0,27.1489,1.12
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,44,2018-09-16 18:09:28,44.63895267826874,73.0,43,55.631800000000005,1.697674418604651,45.0,28.0,31.0183,1.6071428571428572
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,66,2018-09-16 17:37:21,66.614488477985,105.0,66.0,80.2842,1.5909090909090908,32.0,23.0,24.6524,1.391304347826087
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,88,2018-09-16 16:55:19,88.99457539569241,148.0,80.0,109.4447,1.85,42.0,21.0,28.0877,2.0
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,110,2018-09-16 13:35:19,110.57444549567246,348.0,111,150.133,3.135135135135135,200.0,30.0,40.688300000000005,6.666666666666667
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,132,2018-09-16 12:29:22,133.39321568065628,413.0,137.0,184.6149,3.0145985401459856,65.0,25.0,34.4819,2.6
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,154,2018-09-16 11:51:23,154.44451157498847,451.0,152.0,205.51979999999998,2.9671052631578947,37.0,23.0,26.495900000000002,1.608695652173913
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,176,2018-09-16 11:19:25,176.5172168239942,483.0,173.0,234.985,2.791907514450867,31.0,20.0,29.4652,1.55
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,198,2018-09-16 09:51:24,199.49833851994856,571.0,191.0,260.1099,2.9895287958115184,88.0,17.0,25.1249,5.176470588235294
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,220,2018-09-16 09:15:24,220.23138848580487,607.0,223.0,301.1731,2.7219730941704037,36.0,37.0,34.3583,0.972972972972973
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,242,2018-09-16 08:43:21,242.36154670568502,639.0,243,329.0797,2.6296296296296298,32.0,19.0,27.906599999999997,1.6842105263157894
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,264,2018-09-16 08:05:24,264.7960624572266,677.0,267.0,362.8605,2.5355805243445695,37.0,23.0,33.780699999999996,1.608695652173913
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,True,286,2018-09-16 07:33:25,286.22515045398296,709.0,288.0,391.8589,2.4618055555555554,31.0,20.0,28.9985,1.55
training,2018-09-15 17:44:39.858281,thanos::sroute:311d7dbf-690c-4907-88f8-31a11159c8c8,FTL,trip-153703347985805937,IND395023AAA,Surat_HUB (Gujarat),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-16 05:34:08.818989,2018-09-16 19:52:31.123002,858.0,False,289,2018-09-16 07:21:22,289.7097091314614,721.0,291.0,394.966,2.47766323024055,12.0,6.0,7.6532,2.0
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431603AAA,Nanded_Aswningr_I (Maharashtra),IND431708AAA,Loha_SivjiCWK_D (Maharashtra),2018-09-17 00:14:20.789064,2018-09-17 01:59:09.679228,104.0,True,22,2018-09-17 01:25:19,22.0326224082342,33.0,15.0,22.4294,2.2,33.0,15.0,22.4294,2.2
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431603AAA,Nanded_Aswningr_I (Maharashtra),IND431708AAA,Loha_SivjiCWK_D (Maharashtra),2018-09-17 00:14:20.789064,2018-09-17 01:59:09.679228,104.0,False,29,2018-09-17 01:13:24,29.524109109212237,45.0,23.0,33.0241,1.9565217391304348,11.0,7.0,10.594700000000001,1.5714285714285714
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431708AAA,Loha_SivjiCWK_D (Maharashtra),IND431514AAA,Gangakher_Busstand_D (Maharashtra),2018-09-17 01:59:09.679228,2018-09-17 03:19:31.471358,80.0,True,22,2018-09-17 02:35:21,23.03073542709631,31.0,16.0,24.0435,1.9375,31.0,16.0,24.0435,1.9375
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431708AAA,Loha_SivjiCWK_D (Maharashtra),IND431514AAA,Gangakher_Busstand_D (Maharashtra),2018-09-17 01:59:09.679228,2018-09-17 03:19:31.471358,80.0,False,37,2018-09-17 01:59:09.679228,37.81690581168395,68.0,28.0,40.939,2.4285714285714284,36.0,11.0,16.8955,3.272727272727273
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431514AAA,Gangakher_Busstand_D (Maharashtra),IND431515AAA,Parli_JirgeNgr_D (Maharashtra),2018-09-17 03:19:31.471358,2018-09-17 04:21:07.487506,61.0,True,22,2018-09-17 03:43:18,24.14208329349518,30.0,18.0,26.4753,1.6666666666666667,30.0,18.0,26.4753,1.6666666666666667
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431514AAA,Gangakher_Busstand_D (Maharashtra),IND431515AAA,Parli_JirgeNgr_D (Maharashtra),2018-09-17 03:19:31.471358,2018-09-17 04:21:07.487506,61.0,False,28,2018-09-17 03:35:28,28.088690659909705,37.0,21.0,30.7404,1.7619047619047619,7.0,3.0,4.2651,2.3333333333333335
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431515AAA,Parli_JirgeNgr_D (Maharashtra),IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),2018-09-17 04:21:07.487506,2018-09-17 05:21:32.158856,60.0,False,18,2018-09-17 04:29:17,18.151808303317125,46.0,15.0,21.9007,3.066666666666667,46.0,15.0,21.9007,3.066666666666667
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,22,2018-09-17 14:33:19,23.30194488175681,84.0,30.0,34.7245,2.8,84.0,30.0,34.7245,2.8
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,44,2018-09-17 13:59:19,44.19165772327654,118.0,45.0,56.5329,2.6222222222222222,34.0,17.0,24.6033,2.0
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,66,2018-09-17 13:29:22,67.04153327116893,148.0,66,85.23089999999999,2.242424242424242,29.0,20.0,28.698,1.45
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,88,2018-09-17 12:33:18,90.73002360591792,204.0,82.0,108.8382,2.4878048780487805,56.0,22.0,28.3609,2.5454545454545454
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,110,2018-09-17 11:47:22,111.80993448275541,250.0,98,131.1387,2.5510204081632653,45.0,15.0,22.3005,3.0
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,132,2018-09-17 10:51:20,134.45942619027514,306.0,124.0,167.8904,2.467741935483871,56.0,26.0,36.7517,2.1538461538461537
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,154,2018-09-17 10:09:18,156.8007274960194,348.0,157.0,196.9155,2.21656050955414,42.0,33.0,29.0251,1.2727272727272727
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,176,2018-09-17 09:39:31,178.37226485975958,378.0,155,212.7156,2.4387096774193546,29.0,44.0,52.7136,0.6590909090909091
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,198,2018-09-17 08:45:27,198.27531807581897,432.0,169.0,231.508,2.5562130177514795,54.0,17.0,24.1442,3.176470588235294
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,220,2018-09-17 07:23:20,220.52993615759124,514.0,187.0,256.7447,2.748663101604278,82.0,17.0,25.2367,4.823529411764706
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,242,2018-09-17 06:47:18,242.2972034347247,550.0,203.0,280.73409999999996,2.70935960591133,36.0,16.0,23.9893,2.25
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,True,264,2018-09-17 06:07:20,265.3510229292465,590.0,220.0,304.1743,2.6818181818181817,39.0,16.0,23.4403,2.4375
training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153714326609873773,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,False,277,2018-09-17 05:43:19,277.8868384889465,614.0,230.0,318.5583,2.6695652173913045,24.0,10.0,14.384,2.4
training,2018-09-18 14:52:56.589827,thanos::sroute:da965c82-851d-411a-9ce8-b11f95426b46,Carting,trip-153728237658959399,IND400064AAB,Mumbai_MaladWest_CP (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),2018-09-18 14:52:56.589827,2018-09-18 16:11:35.907011,78.0,True,9,2018-09-18 15:23:55,9.090013548337469,43.0,13.0,12.341899999999999,3.3076923076923075,43.0,13.0,12.341899999999999,3.3076923076923075
training,2018-09-18 14:52:56.589827,thanos::sroute:da965c82-851d-411a-9ce8-b11f95426b46,Carting,trip-153728237658959399,IND400064AAB,Mumbai_MaladWest_CP (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),2018-09-18 14:52:56.589827,2018-09-18 16:11:35.907011,78.0,False,9,2018-09-18 15:19:55,9.714235482828522,47.0,15.0,14.0091,3.1333333333333333,4.0,1.0,0.9899,4.0
training,2018-09-24 18:26:04.013564,thanos::sroute:ae1fbe0b-7154-48ad-99d0-23c942990310,Carting,trip-153781356401330282,IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-24 18:26:04.013564,2018-09-24 19:29:41.670793,63.0,True,9,2018-09-24 19:17:26,9.236276603040293,9.0,14.0,11.3269,0.6428571428571429,9.0,14.0,11.3269,0.6428571428571429
training,2018-09-24 18:26:04.013564,thanos::sroute:ae1fbe0b-7154-48ad-99d0-23c942990310,Carting,trip-153781356401330282,IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-24 18:26:04.013564,2018-09-24 19:29:41.670793,63.0,True,18,2018-09-24 18:35:20,18.270298672832816,52.0,35,26.637700000000002,1.4857142857142858,42.0,22.0,19.3863,1.9090909090909092
training,2018-09-24 18:26:04.013564,thanos::sroute:ae1fbe0b-7154-48ad-99d0-23c942990310,Carting,trip-153781356401330282,IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-24 18:26:04.013564,2018-09-24 19:29:41.670793,63.0,False,18,2018-09-24 18:35:20,18.41293062300833,52.0,35,26.637700000000002,1.4857142857142858,0.0,0,0.0,-1
training,2018-09-13 03:03:49.253919,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153680782925364456,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-13 03:03:49.253919,2018-09-13 06:33:29.606211,209.0,True,9,2018-09-13 05:48:24,9.252278392572276,28.0,16.0,12.1097,1.75,28.0,16.0,12.1097,1.75
training,2018-09-13 03:03:49.253919,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153680782925364456,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-13 03:03:49.253919,2018-09-13 06:33:29.606211,209.0,True,18,2018-09-13 05:36:24,18.677982127947423,40.0,27.0,22.9784,1.4814814814814814,12.0,10.0,10.8687,1.2
training,2018-09-13 03:03:49.253919,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153680782925364456,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-13 03:03:49.253919,2018-09-13 06:33:29.606211,209.0,True,27,2018-09-13 05:26:26,27.770849799692716,49.0,37.0,33.4862,1.3243243243243243,9.0,9,10.507700000000002,1.0
training,2018-09-13 03:03:49.253919,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153680782925364456,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-13 03:03:49.253919,2018-09-13 06:33:29.606211,209.0,True,36,2018-09-13 04:34:26,36.323484777000026,101.0,45.0,42.686800000000005,2.2444444444444445,52.0,8.0,9.200700000000001,6.5
training,2018-09-13 03:03:49.253919,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153680782925364456,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-13 03:03:49.253919,2018-09-13 06:33:29.606211,209.0,True,45,2018-09-13 04:20:24,45.20212755369148,116.0,57.0,54.671699999999994,2.0350877192982457,14.0,11.0,11.9849,1.2727272727272727
training,2018-09-13 03:03:49.253919,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153680782925364456,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-13 03:03:49.253919,2018-09-13 06:33:29.606211,209.0,False,46,2018-09-13 04:08:26,46.651170194948484,127.0,58.0,55.3455,2.189655172413793,11.0,4.0,4.7578000000000005,2.75
training,2018-09-20 17:56:04.955273,thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,FTL,trip-153746616495500586,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND124103AAA,Jhajjar_DC (Haryana),2018-09-20 17:56:04.955273,2018-09-20 22:21:18.577769,265.0,True,22,2018-09-20 20:39:22,22.411881066932597,101.0,23.0,23.6403,4.391304347826087,101.0,23.0,23.6403,4.391304347826087
training,2018-09-20 17:56:04.955273,thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,FTL,trip-153746616495500586,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND124103AAA,Jhajjar_DC (Haryana),2018-09-20 17:56:04.955273,2018-09-20 22:21:18.577769,265.0,True,44,2018-09-20 20:05:21,44.02414901151284,135.0,57.0,57.503,2.3684210526315788,34.0,39.0,33.9035,0.8717948717948718
training,2018-09-20 17:56:04.955273,thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,FTL,trip-153746616495500586,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND124103AAA,Jhajjar_DC (Haryana),2018-09-20 17:56:04.955273,2018-09-20 22:21:18.577769,265.0,False,46,2018-09-20 19:47:20,46.83075273100954,153.0,53.0,53.8765,2.8867924528301887,18.0,7.0,6.4885,2.5714285714285716
training,2018-09-20 17:56:04.955273,thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,FTL,trip-153746616495500586,IND127201AAA,Loharu_BstndDPP_D (Haryana),IND124141AAA,ChrkhiDdri_PuranDPP_D (Haryana),2018-09-21 02:11:02.446673,2018-09-21 03:39:29.925024,88.0,True,22,2018-09-21 02:47:21,23.372991873770026,49.0,17.0,24.425099999999997,2.8823529411764706,49.0,17.0,24.425099999999997,2.8823529411764706
training,2018-09-20 17:56:04.955273,thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,FTL,trip-153746616495500586,IND127201AAA,Loharu_BstndDPP_D (Haryana),IND124141AAA,ChrkhiDdri_PuranDPP_D (Haryana),2018-09-21 02:11:02.446673,2018-09-21 03:39:29.925024,88.0,True,44,2018-09-21 02:19:22,44.636634974597875,77.0,33.0,47.2461,2.3333333333333335,27.0,16.0,22.821,1.6875
training,2018-09-20 17:56:04.955273,thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,FTL,trip-153746616495500586,IND127201AAA,Loharu_BstndDPP_D (Haryana),IND124141AAA,ChrkhiDdri_PuranDPP_D (Haryana),2018-09-21 02:11:02.446673,2018-09-21 03:39:29.925024,88.0,False,45,2018-09-21 02:17:29,45.752093601989756,79.0,34.0,48.4122,2.323529411764706,1.0,0.0,1.1662000000000001,-1
training,2018-09-20 17:56:04.955273,thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,FTL,trip-153746616495500586,IND124141AAA,ChrkhiDdri_PuranDPP_D (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-21 03:50:13.698341,2018-09-21 06:38:50.992411,168.0,True,22,2018-09-21 05:45:21,23.253957835859232,46.0,40.0,40.856300000000005,1.15,46.0,40.0,40.856300000000005,1.15
training,2018-09-20 17:56:04.955273,thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,FTL,trip-153746616495500586,IND124141AAA,ChrkhiDdri_PuranDPP_D (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-21 03:50:13.698341,2018-09-21 06:38:50.992411,168.0,True,44,2018-09-21 05:09:22,44.392056377370956,82.0,53.0,53.035199999999996,1.5471698113207548,35.0,27.0,26.1375,1.2962962962962963
training,2018-09-20 17:56:04.955273,thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,FTL,trip-153746616495500586,IND124141AAA,ChrkhiDdri_PuranDPP_D (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-21 03:50:13.698341,2018-09-21 06:38:50.992411,168.0,True,66,2018-09-21 04:19:19,66.09998389043191,132.0,75.0,89.3891,1.76,50.0,29,32.9543,1.7241379310344827
training,2018-09-20 17:56:04.955273,thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,FTL,trip-153746616495500586,IND124141AAA,ChrkhiDdri_PuranDPP_D (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-21 03:50:13.698341,2018-09-21 06:38:50.992411,168.0,False,67,2018-09-21 03:56:27,67.48734389689778,154.0,78.0,91.7799,1.9743589743589745,22.0,3.0,2.6351999999999998,7.333333333333333
training,2018-09-23 04:10:32.512604,thanos::sroute:c12bc563-8a95-420f-87fa-41779eeadeb6,Carting,trip-153767583251234572,IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),2018-09-23 04:10:32.512604,2018-09-23 05:33:31.646996,82.0,True,9,2018-09-23 05:14:02,9.482428753354997,17.0,11.0,12.2791,1.5454545454545454,17.0,11.0,12.2791,1.5454545454545454
